Wavenumber,Absorbance (I),Background (I0),T,A
1.50E+03,7.62E+00,1.07E+01,7.10E-01,0.148700237
1.50E+03,7.70E+00,1.08E+01,7.14E-01,0.146155083
1.50E+03,7.77E+00,1.08E+01,7.18E-01,0.143770519
1.50E+03,7.83E+00,1.08E+01,7.22E-01,0.141698774
1.50E+03,7.87E+00,1.09E+01,7.24E-01,0.140175751
1.50E+03,7.89E+00,1.09E+01,7.25E-01,0.13952555
1.50E+03,7.87E+00,1.09E+01,7.24E-01,0.140129962
1.50E+03,7.79E+00,1.08E+01,7.21E-01,0.142358933
1.50E+03,7.65E+00,1.07E+01,7.14E-01,0.146487393
1.50E+03,7.46E+00,1.06E+01,7.04E-01,0.152594944
1.50E+03,7.23E+00,1.05E+01,6.91E-01,0.160466586
1.50E+03,6.97E+00,1.03E+01,6.77E-01,0.169507692
1.51E+03,6.72E+00,1.01E+01,6.63E-01,0.178715403
1.51E+03,6.51E+00,1.00E+01,6.50E-01,0.186779462
1.51E+03,6.38E+00,9.93E+00,6.42E-01,0.19235274
1.51E+03,6.33E+00,9.91E+00,6.39E-01,0.194458403
1.51E+03,6.38E+00,9.94E+00,6.41E-01,0.192842465
1.51E+03,6.50E+00,1.00E+01,6.49E-01,0.188066762
1.51E+03,6.68E+00,1.01E+01,6.59E-01,0.181274377
1.51E+03,6.89E+00,1.03E+01,6.70E-01,0.173785859
1.51E+03,7.08E+00,1.04E+01,6.81E-01,0.166731427
1.51E+03,7.25E+00,1.05E+01,6.90E-01,0.160849796
1.51E+03,7.38E+00,1.06E+01,6.98E-01,0.156445333
1.51E+03,7.47E+00,1.06E+01,7.02E-01,0.153457043
1.51E+03,7.52E+00,1.07E+01,7.05E-01,0.151577372
1.51E+03,7.55E+00,1.07E+01,7.07E-01,0.150405661
1.51E+03,7.57E+00,1.07E+01,7.09E-01,0.149594201
1.51E+03,7.58E+00,1.07E+01,7.10E-01,0.14896167
1.51E+03,7.59E+00,1.07E+01,7.10E-01,0.148531326
1.51E+03,7.59E+00,1.07E+01,7.10E-01,0.148486259
1.51E+03,7.57E+00,1.07E+01,7.09E-01,0.149056219
1.51E+03,7.54E+00,1.07E+01,7.07E-01,0.150388809
1.51E+03,7.48E+00,1.06E+01,7.04E-01,0.152445637
1.52E+03,7.41E+00,1.06E+01,7.00E-01,0.154971375
1.52E+03,7.34E+00,1.05E+01,6.96E-01,0.157549731
1.52E+03,7.27E+00,1.05E+01,6.92E-01,0.159745762
1.52E+03,7.23E+00,1.05E+01,6.90E-01,0.161282362
1.52E+03,7.20E+00,1.05E+01,6.88E-01,0.162180058
1.52E+03,7.18E+00,1.04E+01,6.87E-01,0.162776568
1.52E+03,7.15E+00,1.04E+01,6.86E-01,0.163606666
1.52E+03,7.10E+00,1.04E+01,6.84E-01,0.165190651
1.52E+03,7.01E+00,1.03E+01,6.79E-01,0.167812262
1.52E+03,6.90E+00,1.02E+01,6.74E-01,0.171358068
1.52E+03,6.79E+00,1.02E+01,6.68E-01,0.175276804
1.52E+03,6.69E+00,1.01E+01,6.63E-01,0.17869643
1.52E+03,6.64E+00,1.01E+01,6.60E-01,0.180701952
1.52E+03,6.63E+00,1.01E+01,6.60E-01,0.18069132
1.52E+03,6.69E+00,1.01E+01,6.63E-01,0.178639557
1.52E+03,6.78E+00,1.01E+01,6.68E-01,0.175108305
1.52E+03,6.89E+00,1.02E+01,6.75E-01,0.170996006
1.52E+03,6.99E+00,1.03E+01,6.80E-01,0.167187052
1.52E+03,7.08E+00,1.03E+01,6.85E-01,0.164270531
1.52E+03,7.13E+00,1.04E+01,6.88E-01,0.16242168
1.52E+03,7.15E+00,1.04E+01,6.90E-01,0.161433701
1.53E+03,7.17E+00,1.04E+01,6.90E-01,0.160865767
1.53E+03,7.18E+00,1.04E+01,6.91E-01,0.16023594
1.53E+03,7.20E+00,1.04E+01,6.93E-01,0.159196991
1.53E+03,7.24E+00,1.04E+01,6.96E-01,0.157635215
1.53E+03,7.29E+00,1.04E+01,6.99E-01,0.155654599
1.53E+03,7.35E+00,1.05E+01,7.02E-01,0.153487545
1.53E+03,7.40E+00,1.05E+01,7.06E-01,0.151394981
1.53E+03,7.44E+00,1.05E+01,7.09E-01,0.149604652
1.53E+03,7.47E+00,1.05E+01,7.11E-01,0.148309919
1.53E+03,7.48E+00,1.05E+01,7.12E-01,0.1476933
1.53E+03,7.46E+00,1.05E+01,7.11E-01,0.147935108
1.53E+03,7.42E+00,1.05E+01,7.09E-01,0.149178089
1.53E+03,7.35E+00,1.04E+01,7.06E-01,0.151444522
1.53E+03,7.25E+00,1.04E+01,7.01E-01,0.154541342
1.53E+03,7.15E+00,1.03E+01,6.95E-01,0.158001987
1.53E+03,7.06E+00,1.02E+01,6.90E-01,0.161127989
1.53E+03,6.99E+00,1.02E+01,6.87E-01,0.163159684
1.53E+03,6.97E+00,1.02E+01,6.86E-01,0.163550599
1.53E+03,6.99E+00,1.02E+01,6.88E-01,0.162227146
1.53E+03,7.04E+00,1.02E+01,6.92E-01,0.159691256
1.54E+03,7.10E+00,1.02E+01,6.97E-01,0.156887164
1.54E+03,7.13E+00,1.02E+01,7.00E-01,0.154913951
1.54E+03,7.12E+00,1.02E+01,7.00E-01,0.154727669
1.54E+03,7.03E+00,1.01E+01,6.97E-01,0.156932317
1.54E+03,6.86E+00,9.96E+00,6.89E-01,0.161684515
1.54E+03,6.65E+00,9.80E+00,6.78E-01,0.168674164
1.54E+03,6.40E+00,9.63E+00,6.65E-01,0.177160379
1.54E+03,6.16E+00,9.45E+00,6.52E-01,0.186070657
1.54E+03,5.95E+00,9.30E+00,6.39E-01,0.194179319
1.54E+03,5.80E+00,9.19E+00,6.30E-01,0.200360423
1.54E+03,5.71E+00,9.13E+00,6.25E-01,0.20384723
1.54E+03,5.69E+00,9.11E+00,6.25E-01,0.204400353
1.54E+03,5.73E+00,9.13E+00,6.28E-01,0.202312361
1.54E+03,5.82E+00,9.19E+00,6.33E-01,0.198262616
1.54E+03,5.93E+00,9.26E+00,6.41E-01,0.193095996
1.54E+03,6.06E+00,9.33E+00,6.49E-01,0.187612069
1.54E+03,6.18E+00,9.40E+00,6.57E-01,0.182411854
1.54E+03,6.29E+00,9.47E+00,6.64E-01,0.177819053
1.54E+03,6.38E+00,9.52E+00,6.70E-01,0.173875242
1.54E+03,6.47E+00,9.57E+00,6.75E-01,0.170406246
1.54E+03,6.55E+00,9.62E+00,6.81E-01,0.167145144
1.55E+03,6.63E+00,9.67E+00,6.86E-01,0.163881552
1.55E+03,6.71E+00,9.72E+00,6.91E-01,0.160581695
1.55E+03,6.80E+00,9.77E+00,6.96E-01,0.157425457
1.55E+03,6.87E+00,9.81E+00,7.00E-01,0.154739687
1.55E+03,6.93E+00,9.85E+00,7.03E-01,0.152858475
1.55E+03,6.96E+00,9.88E+00,7.05E-01,0.151973784
1.55E+03,6.97E+00,9.89E+00,7.05E-01,0.152040619
1.55E+03,6.96E+00,9.89E+00,7.03E-01,0.152774748
1.55E+03,6.94E+00,9.89E+00,7.02E-01,0.153751206
1.55E+03,6.93E+00,9.90E+00,7.01E-01,0.15457007
1.55E+03,6.93E+00,9.90E+00,7.00E-01,0.155024374
1.55E+03,6.93E+00,9.91E+00,7.00E-01,0.155183813
1.55E+03,6.93E+00,9.91E+00,6.99E-01,0.155350809
1.55E+03,6.92E+00,9.91E+00,6.98E-01,0.155908195
1.55E+03,6.89E+00,9.89E+00,6.96E-01,0.157137954
1.55E+03,6.84E+00,9.86E+00,6.93E-01,0.159092842
1.55E+03,6.78E+00,9.83E+00,6.89E-01,0.161576957
1.55E+03,6.71E+00,9.79E+00,6.85E-01,0.164246411
1.55E+03,6.65E+00,9.76E+00,6.81E-01,0.16679821
1.55E+03,6.59E+00,9.73E+00,6.77E-01,0.169164669
1.55E+03,6.53E+00,9.70E+00,6.74E-01,0.171614173
1.56E+03,6.46E+00,9.66E+00,6.69E-01,0.174698254
1.56E+03,6.35E+00,9.60E+00,6.62E-01,0.179060549
1.56E+03,6.20E+00,9.50E+00,6.53E-01,0.185183403
1.56E+03,6.01E+00,9.38E+00,6.41E-01,0.193141164
1.56E+03,5.80E+00,9.24E+00,6.27E-01,0.202410365
1.56E+03,5.59E+00,9.10E+00,6.14E-01,0.211793198
1.56E+03,5.42E+00,8.99E+00,6.03E-01,0.219551505
1.56E+03,5.33E+00,8.93E+00,5.97E-01,0.22384105
1.56E+03,5.34E+00,8.92E+00,5.98E-01,0.223378959
1.56E+03,5.44E+00,8.99E+00,6.05E-01,0.218015637
1.56E+03,5.63E+00,9.11E+00,6.18E-01,0.208818075
1.56E+03,5.89E+00,9.28E+00,6.34E-01,0.197604765
1.56E+03,6.16E+00,9.46E+00,6.51E-01,0.186270674
1.56E+03,6.42E+00,9.63E+00,6.66E-01,0.17628517
1.56E+03,6.63E+00,9.77E+00,6.78E-01,0.168496374
1.56E+03,6.79E+00,9.88E+00,6.87E-01,0.163157904
1.56E+03,6.88E+00,9.95E+00,6.92E-01,0.160057512
1.56E+03,6.93E+00,9.99E+00,6.94E-01,0.1586778
1.56E+03,6.95E+00,1.00E+01,6.94E-01,0.158369325
1.56E+03,6.95E+00,1.00E+01,6.94E-01,0.158529611
1.56E+03,6.94E+00,1.00E+01,6.94E-01,0.158761625
1.57E+03,6.94E+00,1.00E+01,6.93E-01,0.158957258
1.57E+03,6.93E+00,1.00E+01,6.93E-01,0.159279092
1.57E+03,6.91E+00,9.99E+00,6.92E-01,0.160038757
1.57E+03,6.87E+00,9.97E+00,6.89E-01,0.161527379
1.57E+03,6.81E+00,9.94E+00,6.86E-01,0.163856036
1.57E+03,6.74E+00,9.89E+00,6.81E-01,0.166857201
1.57E+03,6.66E+00,9.85E+00,6.76E-01,0.170078687
1.57E+03,6.59E+00,9.81E+00,6.72E-01,0.172876703
1.57E+03,6.55E+00,9.79E+00,6.69E-01,0.174597065
1.57E+03,6.54E+00,9.78E+00,6.69E-01,0.174791992
1.57E+03,6.58E+00,9.80E+00,6.71E-01,0.173390171
1.57E+03,6.64E+00,9.84E+00,6.75E-01,0.170741057
1.57E+03,6.73E+00,9.89E+00,6.80E-01,0.167520854
1.57E+03,6.80E+00,9.94E+00,6.85E-01,0.164547152
1.57E+03,6.85E+00,9.97E+00,6.88E-01,0.162587303
1.57E+03,6.86E+00,9.97E+00,6.88E-01,0.162213375
1.57E+03,6.82E+00,9.94E+00,6.86E-01,0.163716956
1.57E+03,6.72E+00,9.87E+00,6.81E-01,0.167065835
1.57E+03,6.58E+00,9.78E+00,6.73E-01,0.171883471
1.57E+03,6.43E+00,9.67E+00,6.65E-01,0.177459552
1.58E+03,6.28E+00,9.57E+00,6.56E-01,0.182823334
1.58E+03,6.18E+00,9.50E+00,6.50E-01,0.186921787
1.58E+03,6.13E+00,9.47E+00,6.47E-01,0.188897691
1.58E+03,6.15E+00,9.48E+00,6.48E-01,0.188371023
1.58E+03,6.22E+00,9.54E+00,6.52E-01,0.185573684
1.58E+03,6.34E+00,9.63E+00,6.59E-01,0.181245098
1.58E+03,6.48E+00,9.73E+00,6.66E-01,0.176353729
1.58E+03,6.61E+00,9.82E+00,6.73E-01,0.171791758
1.58E+03,6.72E+00,9.90E+00,6.79E-01,0.168171962
1.58E+03,6.79E+00,9.95E+00,6.83E-01,0.165756718
1.58E+03,6.83E+00,9.98E+00,6.85E-01,0.164494857
1.58E+03,6.85E+00,9.99E+00,6.85E-01,0.164122334
1.58E+03,6.84E+00,9.99E+00,6.85E-01,0.164292081
1.58E+03,6.83E+00,9.99E+00,6.84E-01,0.164694578
1.58E+03,6.82E+00,9.98E+00,6.84E-01,0.165137103
1.58E+03,6.82E+00,9.98E+00,6.83E-01,0.16555838
1.58E+03,6.81E+00,9.98E+00,6.82E-01,0.165987091
1.58E+03,6.80E+00,9.98E+00,6.82E-01,0.16647476
1.58E+03,6.79E+00,9.98E+00,6.81E-01,0.167041258
1.58E+03,6.78E+00,9.97E+00,6.80E-01,0.167658244
1.58E+03,6.77E+00,9.97E+00,6.79E-01,0.168269144
1.59E+03,6.76E+00,9.97E+00,6.78E-01,0.168828491
1.59E+03,6.75E+00,9.97E+00,6.77E-01,0.16933209
1.59E+03,6.75E+00,9.97E+00,6.76E-01,0.169820611
1.59E+03,6.74E+00,9.98E+00,6.76E-01,0.170355439
1.59E+03,6.73E+00,9.98E+00,6.75E-01,0.170982369
1.59E+03,6.72E+00,9.97E+00,6.73E-01,0.171704838
1.59E+03,6.70E+00,9.97E+00,6.72E-01,0.172482067
1.59E+03,6.69E+00,9.97E+00,6.71E-01,0.173251916
1.59E+03,6.68E+00,9.97E+00,6.70E-01,0.173964237
1.59E+03,6.67E+00,9.97E+00,6.69E-01,0.174608097
1.59E+03,6.66E+00,9.97E+00,6.68E-01,0.175214664
1.59E+03,6.65E+00,9.97E+00,6.67E-01,0.175840061
1.59E+03,6.64E+00,9.97E+00,6.66E-01,0.176534258
1.59E+03,6.63E+00,9.97E+00,6.65E-01,0.177317679
1.59E+03,6.61E+00,9.96E+00,6.63E-01,0.17817518
1.59E+03,6.59E+00,9.96E+00,6.62E-01,0.179068407
1.59E+03,6.58E+00,9.95E+00,6.61E-01,0.179958167
1.59E+03,6.56E+00,9.95E+00,6.59E-01,0.180821582
1.59E+03,6.55E+00,9.95E+00,6.58E-01,0.181655547
1.59E+03,6.53E+00,9.94E+00,6.57E-01,0.182465258
1.59E+03,6.52E+00,9.94E+00,6.56E-01,0.183249217
1.60E+03,6.51E+00,9.94E+00,6.55E-01,0.183990955
1.60E+03,6.50E+00,9.94E+00,6.54E-01,0.184665166
1.60E+03,6.49E+00,9.94E+00,6.53E-01,0.185256689
1.60E+03,6.48E+00,9.94E+00,6.52E-01,0.185778462
1.60E+03,6.47E+00,9.94E+00,6.51E-01,0.18627834
1.60E+03,6.47E+00,9.95E+00,6.50E-01,0.18682644
1.60E+03,6.46E+00,9.95E+00,6.49E-01,0.187489812
1.60E+03,6.45E+00,9.95E+00,6.48E-01,0.188305069
1.60E+03,6.43E+00,9.94E+00,6.47E-01,0.189265483
1.60E+03,6.41E+00,9.94E+00,6.45E-01,0.190326431
1.60E+03,6.39E+00,9.94E+00,6.44E-01,0.191428115
1.60E+03,6.38E+00,9.93E+00,6.42E-01,0.192521424
1.60E+03,6.36E+00,9.93E+00,6.40E-01,0.193584792
1.60E+03,6.34E+00,9.93E+00,6.39E-01,0.194621811
1.60E+03,6.33E+00,9.93E+00,6.37E-01,0.195645764
1.60E+03,6.31E+00,9.92E+00,6.36E-01,0.196660631
1.60E+03,6.29E+00,9.92E+00,6.34E-01,0.197654197
1.60E+03,6.28E+00,9.92E+00,6.33E-01,0.198606807
1.60E+03,6.26E+00,9.92E+00,6.32E-01,0.199511742
1.60E+03,6.25E+00,9.92E+00,6.30E-01,0.200393471
1.60E+03,6.24E+00,9.91E+00,6.29E-01,0.201309278
1.61E+03,6.22E+00,9.91E+00,6.28E-01,0.202329235
1.61E+03,6.20E+00,9.91E+00,6.26E-01,0.203502909
1.61E+03,6.18E+00,9.90E+00,6.24E-01,0.20483067
1.61E+03,6.15E+00,9.89E+00,6.22E-01,0.206254181
1.61E+03,6.12E+00,9.88E+00,6.20E-01,0.207675137
1.61E+03,6.10E+00,9.87E+00,6.18E-01,0.208994056
1.61E+03,6.08E+00,9.87E+00,6.16E-01,0.210148802
1.61E+03,6.07E+00,9.86E+00,6.15E-01,0.211134545
1.61E+03,6.05E+00,9.86E+00,6.14E-01,0.211992161
1.61E+03,6.04E+00,9.86E+00,6.13E-01,0.212776574
1.61E+03,6.03E+00,9.86E+00,6.12E-01,0.2135242
1.61E+03,6.02E+00,9.86E+00,6.11E-01,0.21424671
1.61E+03,6.01E+00,9.86E+00,6.10E-01,0.214958769
1.61E+03,6.00E+00,9.86E+00,6.09E-01,0.21572774
1.61E+03,5.98E+00,9.86E+00,6.07E-01,0.21671817
1.61E+03,5.96E+00,9.84E+00,6.05E-01,0.21819572
1.61E+03,5.91E+00,9.81E+00,6.02E-01,0.220476322
1.61E+03,5.83E+00,9.76E+00,5.97E-01,0.223828377
1.61E+03,5.73E+00,9.69E+00,5.91E-01,0.2283536
1.61E+03,5.60E+00,9.60E+00,5.84E-01,0.233882392
1.62E+03,5.47E+00,9.50E+00,5.76E-01,0.239917947
1.62E+03,5.34E+00,9.41E+00,5.68E-01,0.245673191
1.62E+03,5.25E+00,9.34E+00,5.62E-01,0.250230487
1.62E+03,5.20E+00,9.31E+00,5.59E-01,0.252808031
1.62E+03,5.20E+00,9.32E+00,5.58E-01,0.25304023
1.62E+03,5.25E+00,9.36E+00,5.61E-01,0.251123943
1.62E+03,5.33E+00,9.44E+00,5.65E-01,0.247750079
1.62E+03,5.43E+00,9.52E+00,5.70E-01,0.24386402
1.62E+03,5.52E+00,9.60E+00,5.75E-01,0.240393233
1.62E+03,5.58E+00,9.66E+00,5.78E-01,0.238050211
1.62E+03,5.61E+00,9.69E+00,5.79E-01,0.237241756
1.62E+03,5.61E+00,9.70E+00,5.78E-01,0.238058667
1.62E+03,5.56E+00,9.68E+00,5.75E-01,0.240306027
1.62E+03,5.50E+00,9.64E+00,5.71E-01,0.243558478
1.62E+03,5.43E+00,9.59E+00,5.66E-01,0.247235985
1.62E+03,5.36E+00,9.55E+00,5.61E-01,0.250709424
1.62E+03,5.31E+00,9.52E+00,5.58E-01,0.253429032
1.62E+03,5.28E+00,9.51E+00,5.56E-01,0.255050893
1.62E+03,5.28E+00,9.51E+00,5.55E-01,0.255516871
1.62E+03,5.29E+00,9.52E+00,5.56E-01,0.255052435
1.62E+03,5.31E+00,9.54E+00,5.57E-01,0.254078245
1.63E+03,5.34E+00,9.56E+00,5.58E-01,0.253068515
1.63E+03,5.35E+00,9.57E+00,5.59E-01,0.252406576
1.63E+03,5.36E+00,9.58E+00,5.59E-01,0.25228503
1.63E+03,5.36E+00,9.58E+00,5.59E-01,0.252670676
1.63E+03,5.34E+00,9.58E+00,5.58E-01,0.253341911
1.63E+03,5.33E+00,9.57E+00,5.57E-01,0.253978181
1.63E+03,5.33E+00,9.57E+00,5.57E-01,0.254278635
1.63E+03,5.33E+00,9.57E+00,5.57E-01,0.254066629
1.63E+03,5.35E+00,9.58E+00,5.58E-01,0.253346716
1.63E+03,5.37E+00,9.60E+00,5.59E-01,0.252299124
1.63E+03,5.39E+00,9.61E+00,5.61E-01,0.251225834
1.63E+03,5.40E+00,9.62E+00,5.62E-01,0.250478607
1.63E+03,5.40E+00,9.62E+00,5.62E-01,0.250401198
1.63E+03,5.38E+00,9.60E+00,5.61E-01,0.251292176
1.63E+03,5.34E+00,9.57E+00,5.58E-01,0.253382407
1.63E+03,5.26E+00,9.51E+00,5.54E-01,0.256807032
1.63E+03,5.16E+00,9.43E+00,5.48E-01,0.261558189
1.63E+03,5.04E+00,9.33E+00,5.40E-01,0.267416341
1.63E+03,4.91E+00,9.22E+00,5.32E-01,0.273885303
1.63E+03,4.79E+00,9.12E+00,5.25E-01,0.280174971
1.63E+03,4.69E+00,9.04E+00,5.18E-01,0.285289963
1.64E+03,4.63E+00,8.99E+00,5.15E-01,0.288259748
1.64E+03,4.62E+00,8.98E+00,5.15E-01,0.288455864
1.64E+03,4.66E+00,9.00E+00,5.18E-01,0.285847316
1.64E+03,4.75E+00,9.06E+00,5.24E-01,0.281034481
1.64E+03,4.85E+00,9.14E+00,5.31E-01,0.275025745
1.64E+03,4.97E+00,9.23E+00,5.38E-01,0.268890142
1.64E+03,5.07E+00,9.30E+00,5.45E-01,0.263458889
1.64E+03,5.15E+00,9.36E+00,5.51E-01,0.259175338
1.64E+03,5.21E+00,9.40E+00,5.55E-01,0.256095286
1.64E+03,5.25E+00,9.42E+00,5.57E-01,0.253993453
1.64E+03,5.27E+00,9.43E+00,5.59E-01,0.252526623
1.64E+03,5.29E+00,9.44E+00,5.61E-01,0.251401115
1.64E+03,5.31E+00,9.45E+00,5.62E-01,0.250493889
1.64E+03,5.32E+00,9.46E+00,5.62E-01,0.249886573
1.64E+03,5.32E+00,9.45E+00,5.63E-01,0.249812838
1.64E+03,5.30E+00,9.43E+00,5.62E-01,0.250551054
1.64E+03,5.25E+00,9.39E+00,5.59E-01,0.252313076
1.64E+03,5.19E+00,9.33E+00,5.56E-01,0.2551614
1.64E+03,5.10E+00,9.26E+00,5.51E-01,0.258967922
1.64E+03,5.01E+00,9.18E+00,5.45E-01,0.263406469
1.65E+03,4.91E+00,9.10E+00,5.40E-01,0.267974322
1.65E+03,4.83E+00,9.04E+00,5.35E-01,0.272041155
1.65E+03,4.77E+00,8.99E+00,5.31E-01,0.274935496
1.65E+03,4.75E+00,8.97E+00,5.30E-01,0.276075591
1.65E+03,4.76E+00,8.98E+00,5.31E-01,0.275134473
1.65E+03,4.82E+00,9.01E+00,5.34E-01,0.272191631
1.65E+03,4.89E+00,9.07E+00,5.40E-01,0.267799282
1.65E+03,4.98E+00,9.12E+00,5.46E-01,0.26291568
1.65E+03,5.05E+00,9.17E+00,5.51E-01,0.258718125
1.65E+03,5.08E+00,9.17E+00,5.54E-01,0.256367849
1.65E+03,5.05E+00,9.13E+00,5.54E-01,0.256794046
1.65E+03,4.95E+00,9.03E+00,5.49E-01,0.260522289
1.65E+03,4.79E+00,8.87E+00,5.40E-01,0.267520832
1.65E+03,4.59E+00,8.69E+00,5.28E-01,0.277049633
1.65E+03,4.39E+00,8.51E+00,5.16E-01,0.287560942
1.65E+03,4.22E+00,8.36E+00,5.05E-01,0.296814745
1.65E+03,4.12E+00,8.27E+00,4.98E-01,0.302396813
1.65E+03,4.11E+00,8.26E+00,4.98E-01,0.302596921
1.65E+03,4.20E+00,8.32E+00,5.04E-01,0.297164741
1.65E+03,4.36E+00,8.45E+00,5.16E-01,0.287359708
1.65E+03,4.57E+00,8.62E+00,5.31E-01,0.275266149
1.66E+03,4.80E+00,8.80E+00,5.46E-01,0.262928276
1.66E+03,5.02E+00,8.97E+00,5.60E-01,0.251810987
1.66E+03,5.20E+00,9.10E+00,5.72E-01,0.242678756
1.66E+03,5.35E+00,9.20E+00,5.81E-01,0.235718803
1.66E+03,5.44E+00,9.26E+00,5.88E-01,0.230740759
1.66E+03,5.51E+00,9.29E+00,5.92E-01,0.227368199
1.66E+03,5.54E+00,9.31E+00,5.95E-01,0.225194174
1.66E+03,5.56E+00,9.31E+00,5.97E-01,0.223890113
1.66E+03,5.56E+00,9.30E+00,5.98E-01,0.223257763
1.66E+03,5.55E+00,9.28E+00,5.98E-01,0.223218329
1.66E+03,5.53E+00,9.26E+00,5.97E-01,0.223751223
1.66E+03,5.50E+00,9.22E+00,5.96E-01,0.224807167
1.66E+03,5.45E+00,9.18E+00,5.94E-01,0.226230685
1.66E+03,5.41E+00,9.14E+00,5.92E-01,0.227722461
1.66E+03,5.38E+00,9.11E+00,5.90E-01,0.228864912
1.66E+03,5.36E+00,9.09E+00,5.90E-01,0.22921452
1.66E+03,5.36E+00,9.08E+00,5.91E-01,0.228439565
1.66E+03,5.39E+00,9.08E+00,5.94E-01,0.226450936
1.66E+03,5.44E+00,9.10E+00,5.98E-01,0.223467793
1.66E+03,5.50E+00,9.13E+00,6.03E-01,0.219979323
1.66E+03,5.56E+00,9.16E+00,6.07E-01,0.216622584
1.67E+03,5.60E+00,9.17E+00,6.11E-01,0.214020645
1.67E+03,5.62E+00,9.18E+00,6.13E-01,0.212642813
1.67E+03,5.61E+00,9.16E+00,6.13E-01,0.212715235
1.67E+03,5.57E+00,9.12E+00,6.11E-01,0.214189933
1.67E+03,5.50E+00,9.07E+00,6.07E-01,0.216761748
1.67E+03,5.43E+00,9.00E+00,6.03E-01,0.219923246
1.67E+03,5.35E+00,8.94E+00,5.98E-01,0.223049167
1.67E+03,5.29E+00,8.89E+00,5.95E-01,0.225503506
1.67E+03,5.25E+00,8.85E+00,5.93E-01,0.226758385
1.67E+03,5.25E+00,8.84E+00,5.94E-01,0.226503763
1.67E+03,5.27E+00,8.84E+00,5.96E-01,0.224724776
1.67E+03,5.32E+00,8.86E+00,6.00E-01,0.221718107
1.67E+03,5.38E+00,8.89E+00,6.05E-01,0.218039907
1.67E+03,5.44E+00,8.92E+00,6.10E-01,0.214390144
1.67E+03,5.49E+00,8.94E+00,6.15E-01,0.211459051
1.67E+03,5.52E+00,8.94E+00,6.17E-01,0.209768855
1.67E+03,5.51E+00,8.92E+00,6.17E-01,0.209538369
1.67E+03,5.47E+00,8.89E+00,6.16E-01,0.210598434
1.67E+03,5.42E+00,8.84E+00,6.13E-01,0.212383809
1.67E+03,5.37E+00,8.80E+00,6.11E-01,0.214041068
1.67E+03,5.35E+00,8.77E+00,6.10E-01,0.214662735
1.68E+03,5.36E+00,8.76E+00,6.12E-01,0.21359971
1.68E+03,5.40E+00,8.77E+00,6.16E-01,0.210716378
1.68E+03,5.48E+00,8.81E+00,6.22E-01,0.206441453
1.68E+03,5.57E+00,8.86E+00,6.29E-01,0.201577039
1.68E+03,5.66E+00,8.90E+00,6.35E-01,0.19698022
1.68E+03,5.73E+00,8.94E+00,6.41E-01,0.193281977
1.68E+03,5.77E+00,8.96E+00,6.45E-01,0.190750704
1.68E+03,5.80E+00,8.96E+00,6.47E-01,0.189322375
1.68E+03,5.80E+00,8.95E+00,6.48E-01,0.188751381
1.68E+03,5.78E+00,8.93E+00,6.47E-01,0.188814781
1.68E+03,5.76E+00,8.91E+00,6.46E-01,0.189478858
1.68E+03,5.71E+00,8.87E+00,6.44E-01,0.19094781
1.68E+03,5.64E+00,8.81E+00,6.40E-01,0.193566101
1.68E+03,5.53E+00,8.72E+00,6.34E-01,0.197609872
1.68E+03,5.40E+00,8.62E+00,6.27E-01,0.203052278
1.68E+03,5.24E+00,8.49E+00,6.17E-01,0.209381315
1.68E+03,5.10E+00,8.37E+00,6.09E-01,0.215555506
1.68E+03,4.98E+00,8.27E+00,6.02E-01,0.220182043
1.68E+03,4.92E+00,8.20E+00,6.00E-01,0.221941495
1.68E+03,4.93E+00,8.19E+00,6.02E-01,0.220122401
1.69E+03,5.02E+00,8.23E+00,6.10E-01,0.214956272
1.69E+03,5.15E+00,8.31E+00,6.20E-01,0.207511859
1.69E+03,5.32E+00,8.41E+00,6.32E-01,0.199224597
1.69E+03,5.48E+00,8.52E+00,6.44E-01,0.191382288
1.69E+03,5.63E+00,8.62E+00,6.53E-01,0.184819345
1.69E+03,5.75E+00,8.69E+00,6.61E-01,0.17986056
1.69E+03,5.82E+00,8.74E+00,6.66E-01,0.176420093
1.69E+03,5.87E+00,8.77E+00,6.70E-01,0.174154728
1.69E+03,5.90E+00,8.77E+00,6.72E-01,0.172613627
1.69E+03,5.91E+00,8.77E+00,6.74E-01,0.171360423
1.69E+03,5.93E+00,8.77E+00,6.76E-01,0.170065225
1.69E+03,5.95E+00,8.77E+00,6.78E-01,0.168568175
1.69E+03,5.97E+00,8.77E+00,6.81E-01,0.166916011
1.69E+03,5.99E+00,8.77E+00,6.83E-01,0.165362875
1.69E+03,6.00E+00,8.76E+00,6.85E-01,0.164327567
1.69E+03,5.99E+00,8.74E+00,6.85E-01,0.164300038
1.69E+03,5.93E+00,8.69E+00,6.83E-01,0.165707357
1.69E+03,5.84E+00,8.61E+00,6.78E-01,0.168761156
1.69E+03,5.71E+00,8.51E+00,6.71E-01,0.173316896
1.69E+03,5.57E+00,8.40E+00,6.63E-01,0.178792936
1.69E+03,5.43E+00,8.29E+00,6.54E-01,0.184216124
1.70E+03,5.32E+00,8.20E+00,6.48E-01,0.18846618
1.70E+03,5.25E+00,8.15E+00,6.45E-01,0.190696518
1.70E+03,5.24E+00,8.13E+00,6.45E-01,0.190754767
1.70E+03,5.26E+00,8.14E+00,6.47E-01,0.189322069
1.70E+03,5.30E+00,8.16E+00,6.49E-01,0.187647559
