Wavenumber,Absorbance (I),Background (I0),T,A
5.98E+02,1.04E+00,2.96E+00,3.51E-01,0.454104694
5.98E+02,1.04E+00,2.97E+00,3.52E-01,0.453597313
5.99E+02,1.05E+00,2.97E+00,3.52E-01,0.453201287
5.99E+02,1.05E+00,2.98E+00,3.52E-01,0.452854838
6.00E+02,1.05E+00,2.98E+00,3.53E-01,0.452481338
6.00E+02,1.06E+00,2.99E+00,3.53E-01,0.452026954
6.01E+02,1.06E+00,3.00E+00,3.54E-01,0.451473376
6.01E+02,1.06E+00,3.01E+00,3.54E-01,0.450832059
6.02E+02,1.07E+00,3.01E+00,3.55E-01,0.450126496
6.02E+02,1.07E+00,3.02E+00,3.55E-01,0.449372598
6.03E+02,1.08E+00,3.03E+00,3.56E-01,0.448576383
6.03E+02,1.08E+00,3.03E+00,3.57E-01,0.447744247
6.04E+02,1.09E+00,3.04E+00,3.57E-01,0.446894904
6.04E+02,1.09E+00,3.05E+00,3.58E-01,0.446063679
6.05E+02,1.09E+00,3.05E+00,3.59E-01,0.44528858
6.05E+02,1.10E+00,3.06E+00,3.59E-01,0.444593106
6.06E+02,1.10E+00,3.06E+00,3.60E-01,0.443967129
6.06E+02,1.11E+00,3.07E+00,3.60E-01,0.443368779
6.07E+02,1.11E+00,3.07E+00,3.61E-01,0.442743799
6.07E+02,1.11E+00,3.08E+00,3.61E-01,0.442055944
6.07E+02,1.12E+00,3.08E+00,3.62E-01,0.441306943
6.08E+02,1.12E+00,3.09E+00,3.63E-01,0.440537939
6.08E+02,1.12E+00,3.09E+00,3.63E-01,0.43980245
6.09E+02,1.13E+00,3.10E+00,3.64E-01,0.439132888
6.09E+02,1.13E+00,3.10E+00,3.64E-01,0.438515285
6.10E+02,1.13E+00,3.11E+00,3.65E-01,0.4378906
6.10E+02,1.14E+00,3.12E+00,3.65E-01,0.437186632
6.11E+02,1.14E+00,3.12E+00,3.66E-01,0.436362078
6.11E+02,1.15E+00,3.13E+00,3.67E-01,0.435438586
6.12E+02,1.15E+00,3.14E+00,3.68E-01,0.434501211
6.12E+02,1.16E+00,3.15E+00,3.68E-01,0.433663094
6.13E+02,1.16E+00,3.15E+00,3.69E-01,0.433010773
6.13E+02,1.17E+00,3.16E+00,3.69E-01,0.432559238
6.14E+02,1.17E+00,3.16E+00,3.70E-01,0.432241334
6.14E+02,1.17E+00,3.17E+00,3.70E-01,0.43193277
6.15E+02,1.17E+00,3.17E+00,3.70E-01,0.431509135
6.15E+02,1.18E+00,3.17E+00,3.71E-01,0.43090273
6.16E+02,1.18E+00,3.18E+00,3.71E-01,0.430131592
6.16E+02,1.18E+00,3.18E+00,3.72E-01,0.429285685
6.17E+02,1.19E+00,3.18E+00,3.73E-01,0.428485666
6.17E+02,1.19E+00,3.19E+00,3.73E-01,0.427825894
6.18E+02,1.19E+00,3.19E+00,3.74E-01,0.427340781
6.18E+02,1.20E+00,3.20E+00,3.74E-01,0.427007567
6.19E+02,1.20E+00,3.21E+00,3.74E-01,0.426763605
6.19E+02,1.21E+00,3.22E+00,3.75E-01,0.42654708
6.20E+02,1.21E+00,3.23E+00,3.75E-01,0.426318771
6.20E+02,1.21E+00,3.24E+00,3.75E-01,0.426059759
6.20E+02,1.22E+00,3.24E+00,3.75E-01,0.425755062
6.21E+02,1.22E+00,3.25E+00,3.76E-01,0.425371683
6.21E+02,1.22E+00,3.26E+00,3.76E-01,0.424855269
6.22E+02,1.23E+00,3.26E+00,3.77E-01,0.424150829
6.22E+02,1.23E+00,3.27E+00,3.77E-01,0.423232451
6.23E+02,1.24E+00,3.28E+00,3.78E-01,0.42213501
6.23E+02,1.25E+00,3.28E+00,3.79E-01,0.420951298
6.24E+02,1.25E+00,3.29E+00,3.80E-01,0.419806351
6.24E+02,1.26E+00,3.29E+00,3.81E-01,0.418807375
6.25E+02,1.26E+00,3.30E+00,3.82E-01,0.418003152
6.25E+02,1.26E+00,3.31E+00,3.83E-01,0.417365304
6.26E+02,1.27E+00,3.31E+00,3.83E-01,0.416807896
6.26E+02,1.27E+00,3.32E+00,3.84E-01,0.416231282
6.27E+02,1.28E+00,3.33E+00,3.84E-01,0.415568362
6.27E+02,1.28E+00,3.33E+00,3.85E-01,0.414810209
6.28E+02,1.29E+00,3.34E+00,3.85E-01,0.413999856
6.28E+02,1.29E+00,3.35E+00,3.86E-01,0.413202455
6.29E+02,1.30E+00,3.35E+00,3.87E-01,0.412466985
6.29E+02,1.30E+00,3.36E+00,3.87E-01,0.411804582
6.30E+02,1.31E+00,3.36E+00,3.88E-01,0.411195183
6.30E+02,1.31E+00,3.37E+00,3.88E-01,0.410610194
6.31E+02,1.31E+00,3.38E+00,3.89E-01,0.410041911
6.31E+02,1.32E+00,3.38E+00,3.89E-01,0.409512048
6.32E+02,1.32E+00,3.39E+00,3.90E-01,0.409060769
6.32E+02,1.32E+00,3.39E+00,3.90E-01,0.40871601
6.33E+02,1.32E+00,3.39E+00,3.90E-01,0.408466794
6.33E+02,1.33E+00,3.39E+00,3.91E-01,0.40825437
6.34E+02,1.33E+00,3.40E+00,3.91E-01,0.407992842
6.34E+02,1.33E+00,3.40E+00,3.91E-01,0.407605638
6.34E+02,1.33E+00,3.40E+00,3.92E-01,0.407061997
6.35E+02,1.34E+00,3.40E+00,3.92E-01,0.406388586
6.35E+02,1.34E+00,3.41E+00,3.93E-01,0.405654002
6.36E+02,1.34E+00,3.41E+00,3.94E-01,0.404929847
6.36E+02,1.35E+00,3.41E+00,3.94E-01,0.404253484
6.37E+02,1.35E+00,3.42E+00,3.95E-01,0.403611279
6.37E+02,1.35E+00,3.43E+00,3.95E-01,0.402952365
6.38E+02,1.36E+00,3.43E+00,3.96E-01,0.402223997
6.38E+02,1.36E+00,3.43E+00,3.97E-01,0.401405609
6.39E+02,1.37E+00,3.44E+00,3.98E-01,0.400524444
6.39E+02,1.37E+00,3.44E+00,3.98E-01,0.399640177
6.40E+02,1.38E+00,3.44E+00,3.99E-01,0.398810088
6.40E+02,1.38E+00,3.45E+00,4.00E-01,0.398053305
6.41E+02,1.38E+00,3.45E+00,4.01E-01,0.397337689
6.41E+02,1.39E+00,3.46E+00,4.01E-01,0.396596605
6.42E+02,1.39E+00,3.46E+00,4.02E-01,0.39576666
6.42E+02,1.40E+00,3.46E+00,4.03E-01,0.394829405
6.43E+02,1.40E+00,3.46E+00,4.04E-01,0.393827676
6.43E+02,1.40E+00,3.47E+00,4.05E-01,0.392851613
6.44E+02,1.41E+00,3.47E+00,4.06E-01,0.391997812
6.44E+02,1.41E+00,3.47E+00,4.06E-01,0.391324879
6.45E+02,1.41E+00,3.47E+00,4.07E-01,0.39082621
6.45E+02,1.41E+00,3.47E+00,4.07E-01,0.390437165
6.46E+02,1.41E+00,3.47E+00,4.07E-01,0.39006558
6.46E+02,1.41E+00,3.47E+00,4.08E-01,0.389636135
6.47E+02,1.42E+00,3.47E+00,4.08E-01,0.38911758
6.47E+02,1.42E+00,3.47E+00,4.09E-01,0.388525778
6.47E+02,1.42E+00,3.47E+00,4.09E-01,0.3878987
6.48E+02,1.42E+00,3.47E+00,4.10E-01,0.387266721
6.48E+02,1.42E+00,3.47E+00,4.11E-01,0.386630393
6.49E+02,1.43E+00,3.47E+00,4.11E-01,0.385965688
6.49E+02,1.43E+00,3.48E+00,4.12E-01,0.38524421
6.50E+02,1.44E+00,3.48E+00,4.13E-01,0.384459788
6.50E+02,1.44E+00,3.48E+00,4.13E-01,0.383642378
6.51E+02,1.44E+00,3.49E+00,4.14E-01,0.382846006
6.51E+02,1.45E+00,3.49E+00,4.15E-01,0.382120022
6.52E+02,1.45E+00,3.49E+00,4.15E-01,0.381476398
6.52E+02,1.46E+00,3.50E+00,4.16E-01,0.380878909
6.53E+02,1.46E+00,3.50E+00,4.17E-01,0.380255881
6.53E+02,1.46E+00,3.51E+00,4.17E-01,0.379535408
6.54E+02,1.47E+00,3.51E+00,4.18E-01,0.378686434
6.54E+02,1.47E+00,3.51E+00,4.19E-01,0.377738218
6.55E+02,1.48E+00,3.52E+00,4.20E-01,0.37677264
6.55E+02,1.48E+00,3.52E+00,4.21E-01,0.37588943
6.56E+02,1.48E+00,3.52E+00,4.22E-01,0.375163858
6.56E+02,1.49E+00,3.53E+00,4.22E-01,0.374616419
6.57E+02,1.49E+00,3.53E+00,4.22E-01,0.374212175
6.57E+02,1.50E+00,3.54E+00,4.23E-01,0.373881915
6.58E+02,1.50E+00,3.54E+00,4.23E-01,0.373559156
6.58E+02,1.50E+00,3.55E+00,4.23E-01,0.373205361
6.59E+02,1.51E+00,3.55E+00,4.24E-01,0.372815453
6.59E+02,1.51E+00,3.56E+00,4.24E-01,0.372401661
6.60E+02,1.51E+00,3.56E+00,4.25E-01,0.371969438
6.60E+02,1.52E+00,3.57E+00,4.25E-01,0.371502657
6.61E+02,1.52E+00,3.58E+00,4.26E-01,0.37096643
6.61E+02,1.53E+00,3.59E+00,4.26E-01,0.370327002
6.61E+02,1.54E+00,3.60E+00,4.27E-01,0.36957574
6.62E+02,1.54E+00,3.60E+00,4.28E-01,0.368739663
6.62E+02,1.55E+00,3.61E+00,4.29E-01,0.367873175
6.63E+02,1.55E+00,3.62E+00,4.30E-01,0.367028407
6.63E+02,1.56E+00,3.62E+00,4.30E-01,0.366228869
6.64E+02,1.56E+00,3.62E+00,4.31E-01,0.365451898
6.64E+02,1.55E+00,3.60E+00,4.32E-01,0.364641372
6.65E+02,1.53E+00,3.54E+00,4.33E-01,0.363735144
6.65E+02,1.50E+00,3.46E+00,4.34E-01,0.362698515
6.66E+02,1.46E+00,3.35E+00,4.35E-01,0.361548808
6.66E+02,1.41E+00,3.23E+00,4.36E-01,0.3603601
6.67E+02,1.36E+00,3.10E+00,4.37E-01,0.359249715
6.67E+02,1.32E+00,3.01E+00,4.38E-01,0.358338768
6.68E+02,1.30E+00,2.95E+00,4.39E-01,0.357695023
6.68E+02,1.30E+00,2.96E+00,4.39E-01,0.357293443
6.69E+02,1.33E+00,3.02E+00,4.40E-01,0.357026359
6.69E+02,1.37E+00,3.12E+00,4.40E-01,0.356769407
6.70E+02,1.43E+00,3.25E+00,4.40E-01,0.356444638
6.70E+02,1.49E+00,3.38E+00,4.41E-01,0.356038519
6.71E+02,1.54E+00,3.49E+00,4.41E-01,0.355577347
6.71E+02,1.58E+00,3.57E+00,4.41E-01,0.355093731
6.72E+02,1.60E+00,3.63E+00,4.42E-01,0.354599367
6.72E+02,1.62E+00,3.66E+00,4.43E-01,0.354080978
6.73E+02,1.63E+00,3.68E+00,4.43E-01,0.353511862
6.73E+02,1.63E+00,3.68E+00,4.44E-01,0.352875187
6.74E+02,1.64E+00,3.69E+00,4.44E-01,0.352181576
6.74E+02,1.64E+00,3.69E+00,4.45E-01,0.351473396
6.74E+02,1.65E+00,3.69E+00,4.46E-01,0.350807314
6.75E+02,1.65E+00,3.70E+00,4.46E-01,0.350227829
6.75E+02,1.65E+00,3.70E+00,4.47E-01,0.349745276
6.76E+02,1.66E+00,3.70E+00,4.47E-01,0.349327495
6.76E+02,1.66E+00,3.70E+00,4.48E-01,0.348913171
6.77E+02,1.66E+00,3.71E+00,4.48E-01,0.348438039
6.77E+02,1.67E+00,3.71E+00,4.49E-01,0.347860484
6.78E+02,1.67E+00,3.72E+00,4.50E-01,0.347174416
6.78E+02,1.68E+00,3.72E+00,4.50E-01,0.346405352
6.79E+02,1.68E+00,3.73E+00,4.51E-01,0.345594343
6.79E+02,1.69E+00,3.73E+00,4.52E-01,0.344779241
6.80E+02,1.69E+00,3.73E+00,4.53E-01,0.343987418
6.80E+02,1.70E+00,3.74E+00,4.54E-01,0.343234517
6.81E+02,1.70E+00,3.74E+00,4.54E-01,0.342531996
6.81E+02,1.71E+00,3.75E+00,4.55E-01,0.341895104
6.82E+02,1.71E+00,3.76E+00,4.56E-01,0.341338842
6.82E+02,1.72E+00,3.77E+00,4.56E-01,0.340870294
6.83E+02,1.72E+00,3.78E+00,4.57E-01,0.340474685
6.83E+02,1.73E+00,3.78E+00,4.57E-01,0.34011072
6.84E+02,1.73E+00,3.79E+00,4.57E-01,0.339715523
6.84E+02,1.74E+00,3.79E+00,4.58E-01,0.339224895
6.85E+02,1.74E+00,3.80E+00,4.59E-01,0.338593541
6.85E+02,1.75E+00,3.81E+00,4.59E-01,0.337814024
6.86E+02,1.76E+00,3.82E+00,4.60E-01,0.336916932
6.86E+02,1.76E+00,3.83E+00,4.61E-01,0.33595763
6.87E+02,1.77E+00,3.83E+00,4.62E-01,0.334996057
6.87E+02,1.78E+00,3.84E+00,4.63E-01,0.334075992
6.88E+02,1.78E+00,3.84E+00,4.64E-01,0.33321781
6.88E+02,1.79E+00,3.85E+00,4.65E-01,0.332423112
6.88E+02,1.80E+00,3.85E+00,4.66E-01,0.331686476
6.89E+02,1.80E+00,3.86E+00,4.67E-01,0.331006243
6.89E+02,1.81E+00,3.87E+00,4.67E-01,0.330389445
6.90E+02,1.82E+00,3.88E+00,4.68E-01,0.329847267
6.90E+02,1.82E+00,3.89E+00,4.68E-01,0.3293834
6.91E+02,1.83E+00,3.90E+00,4.69E-01,0.328984895
6.91E+02,1.83E+00,3.91E+00,4.69E-01,0.328619946
6.92E+02,1.84E+00,3.91E+00,4.70E-01,0.328244392
6.92E+02,1.84E+00,3.92E+00,4.70E-01,0.327812644
6.93E+02,1.85E+00,3.93E+00,4.71E-01,0.327290908
6.93E+02,1.86E+00,3.94E+00,4.71E-01,0.326664465
6.94E+02,1.86E+00,3.95E+00,4.72E-01,0.325937913
6.94E+02,1.87E+00,3.95E+00,4.73E-01,0.325130709
6.95E+02,1.88E+00,3.96E+00,4.74E-01,0.324271963
6.95E+02,1.88E+00,3.96E+00,4.75E-01,0.323395952
6.96E+02,1.89E+00,3.97E+00,4.76E-01,0.322540104
6.96E+02,1.89E+00,3.97E+00,4.77E-01,0.321741486
6.97E+02,1.90E+00,3.98E+00,4.77E-01,0.321029479
6.97E+02,1.91E+00,3.99E+00,4.78E-01,0.320418152
6.98E+02,1.91E+00,3.99E+00,4.79E-01,0.319898149
6.98E+02,1.92E+00,4.00E+00,4.79E-01,0.31943846
6.99E+02,1.92E+00,4.00E+00,4.80E-01,0.31899326
6.99E+02,1.93E+00,4.01E+00,4.80E-01,0.318517423
7.00E+02,1.93E+00,4.02E+00,4.81E-01,0.317983065
7.00E+02,1.94E+00,4.02E+00,4.82E-01,0.317390497
7.01E+02,1.94E+00,4.03E+00,4.82E-01,0.316766299
7.01E+02,1.95E+00,4.04E+00,4.83E-01,0.316149826
7.01E+02,1.95E+00,4.04E+00,4.84E-01,0.315573744
7.02E+02,1.96E+00,4.05E+00,4.84E-01,0.315048201
7.02E+02,1.96E+00,4.05E+00,4.85E-01,0.314556357
7.03E+02,1.97E+00,4.05E+00,4.85E-01,0.314060889
7.03E+02,1.97E+00,4.06E+00,4.86E-01,0.313521871
7.04E+02,1.98E+00,4.06E+00,4.87E-01,0.312911534
7.04E+02,1.98E+00,4.07E+00,4.87E-01,0.312226136
7.05E+02,1.99E+00,4.07E+00,4.88E-01,0.311483808
7.05E+02,1.99E+00,4.08E+00,4.89E-01,0.310713737
7.06E+02,2.00E+00,4.08E+00,4.90E-01,0.30994611
7.06E+02,2.00E+00,4.08E+00,4.91E-01,0.309202493
7.07E+02,2.01E+00,4.09E+00,4.91E-01,0.308495808
7.07E+02,2.01E+00,4.09E+00,4.92E-01,0.30783119
7.08E+02,2.02E+00,4.09E+00,4.93E-01,0.30721035
7.08E+02,2.02E+00,4.10E+00,4.94E-01,0.306631006
7.09E+02,2.03E+00,4.10E+00,4.94E-01,0.306081383
7.09E+02,2.03E+00,4.11E+00,4.95E-01,0.305537601
7.10E+02,2.04E+00,4.11E+00,4.95E-01,0.304966266
7.10E+02,2.04E+00,4.11E+00,4.96E-01,0.304333105
7.11E+02,2.04E+00,4.11E+00,4.97E-01,0.303619097
7.11E+02,2.05E+00,4.11E+00,4.98E-01,0.302832248
7.12E+02,2.05E+00,4.12E+00,4.99E-01,0.302010447
7.12E+02,2.06E+00,4.12E+00,5.00E-01,0.301210763
7.13E+02,2.06E+00,4.12E+00,5.01E-01,0.300487482
7.13E+02,2.07E+00,4.12E+00,5.01E-01,0.299870248
7.14E+02,2.07E+00,4.12E+00,5.02E-01,0.299350779
7.14E+02,2.07E+00,4.12E+00,5.02E-01,0.298886503
7.15E+02,2.08E+00,4.13E+00,5.03E-01,0.298420644
7.15E+02,2.08E+00,4.13E+00,5.04E-01,0.297906238
7.15E+02,2.08E+00,4.13E+00,5.04E-01,0.297326298
7.16E+02,2.09E+00,4.13E+00,5.05E-01,0.296698063
7.16E+02,2.09E+00,4.13E+00,5.06E-01,0.296059529
7.17E+02,2.09E+00,4.13E+00,5.06E-01,0.295447062
7.17E+02,2.10E+00,4.13E+00,5.07E-01,0.29487624
7.18E+02,2.10E+00,4.13E+00,5.08E-01,0.29433426
7.18E+02,2.10E+00,4.13E+00,5.08E-01,0.293788469
7.19E+02,2.10E+00,4.12E+00,5.09E-01,0.29320673
7.19E+02,2.10E+00,4.12E+00,5.10E-01,0.292573934
7.20E+02,2.11E+00,4.12E+00,5.11E-01,0.291901983
7.20E+02,2.11E+00,4.12E+00,5.11E-01,0.291220165
7.21E+02,2.11E+00,4.13E+00,5.12E-01,0.290558895
7.21E+02,2.12E+00,4.13E+00,5.13E-01,0.289931451
7.22E+02,2.12E+00,4.14E+00,5.14E-01,0.289325477
7.22E+02,2.13E+00,4.14E+00,5.14E-01,0.288709365
7.23E+02,2.14E+00,4.15E+00,5.15E-01,0.2880497
7.23E+02,2.14E+00,4.15E+00,5.16E-01,0.28733023
7.24E+02,2.15E+00,4.16E+00,5.17E-01,0.286560117
7.24E+02,2.16E+00,4.16E+00,5.18E-01,0.285772445
7.25E+02,2.16E+00,4.17E+00,5.19E-01,0.285009467
7.25E+02,2.17E+00,4.17E+00,5.20E-01,0.284305488
7.26E+02,2.17E+00,4.17E+00,5.20E-01,0.283676476
7.26E+02,2.17E+00,4.17E+00,5.21E-01,0.283116636
7.27E+02,2.18E+00,4.17E+00,5.22E-01,0.282606456
7.27E+02,2.18E+00,4.17E+00,5.22E-01,0.282122225
7.28E+02,2.18E+00,4.18E+00,5.23E-01,0.281642724
7.28E+02,2.19E+00,4.18E+00,5.23E-01,0.281149461
7.28E+02,2.19E+00,4.18E+00,5.24E-01,0.280622623
7.29E+02,2.20E+00,4.18E+00,5.25E-01,0.280040146
7.29E+02,2.20E+00,4.19E+00,5.26E-01,0.279379865
7.30E+02,2.20E+00,4.19E+00,5.26E-01,0.278628603
7.30E+02,2.21E+00,4.19E+00,5.27E-01,0.27779358
7.31E+02,2.21E+00,4.19E+00,5.29E-01,0.276905501
7.31E+02,2.22E+00,4.19E+00,5.30E-01,0.276013783
7.32E+02,2.23E+00,4.19E+00,5.31E-01,0.27516988
7.32E+02,2.23E+00,4.20E+00,5.32E-01,0.274407911
7.33E+02,2.24E+00,4.20E+00,5.32E-01,0.27373293
7.33E+02,2.24E+00,4.20E+00,5.33E-01,0.273120353
7.34E+02,2.24E+00,4.20E+00,5.34E-01,0.272529753
7.34E+02,2.25E+00,4.20E+00,5.35E-01,0.271924539
7.35E+02,2.25E+00,4.20E+00,5.35E-01,0.271288849
7.35E+02,2.26E+00,4.21E+00,5.36E-01,0.270631618
7.36E+02,2.26E+00,4.21E+00,5.37E-01,0.269977228
7.36E+02,2.26E+00,4.21E+00,5.38E-01,0.269349061
7.37E+02,2.27E+00,4.21E+00,5.39E-01,0.268754309
7.37E+02,2.27E+00,4.21E+00,5.39E-01,0.268178906
7.38E+02,2.28E+00,4.21E+00,5.40E-01,0.267595385
7.38E+02,2.28E+00,4.22E+00,5.41E-01,0.266979586
7.39E+02,2.28E+00,4.22E+00,5.42E-01,0.266324868
7.39E+02,2.29E+00,4.22E+00,5.42E-01,0.265647188
7.40E+02,2.29E+00,4.22E+00,5.43E-01,0.264976845
7.40E+02,2.30E+00,4.22E+00,5.44E-01,0.264342345
7.41E+02,2.30E+00,4.23E+00,5.45E-01,0.26375693
7.41E+02,2.31E+00,4.23E+00,5.45E-01,0.263211089
7.42E+02,2.31E+00,4.23E+00,5.46E-01,0.262682553
7.42E+02,2.32E+00,4.23E+00,5.47E-01,0.262149197
7.42E+02,2.32E+00,4.24E+00,5.48E-01,0.261602562
7.43E+02,2.33E+00,4.24E+00,5.48E-01,0.261052879
7.43E+02,2.33E+00,4.25E+00,5.49E-01,0.260519715
7.44E+02,2.34E+00,4.25E+00,5.50E-01,0.260017202
7.44E+02,2.34E+00,4.26E+00,5.50E-01,0.259540603
7.45E+02,2.35E+00,4.26E+00,5.51E-01,0.259063036
7.45E+02,2.35E+00,4.26E+00,5.51E-01,0.258546617
7.46E+02,2.35E+00,4.27E+00,5.52E-01,0.257959177
7.46E+02,2.36E+00,4.27E+00,5.53E-01,0.257293873
7.47E+02,2.37E+00,4.27E+00,5.54E-01,0.256572817
7.47E+02,2.37E+00,4.28E+00,5.55E-01,0.255839736
7.48E+02,2.38E+00,4.28E+00,5.56E-01,0.255138718
7.48E+02,2.38E+00,4.28E+00,5.57E-01,0.254496103
7.49E+02,2.39E+00,4.29E+00,5.57E-01,0.253908524
7.49E+02,2.39E+00,4.29E+00,5.58E-01,0.253349563
7.50E+02,2.40E+00,4.29E+00,5.59E-01,0.252784367
7.50E+02,2.41E+00,4.30E+00,5.60E-01,0.252189606
7.51E+02,2.41E+00,4.30E+00,5.60E-01,0.251563528
7.51E+02,2.42E+00,4.31E+00,5.61E-01,0.250925131
7.52E+02,2.42E+00,4.31E+00,5.62E-01,0.250299308
7.52E+02,2.43E+00,4.31E+00,5.63E-01,0.249702148
7.53E+02,2.43E+00,4.32E+00,5.63E-01,0.249128911
7.53E+02,2.44E+00,4.32E+00,5.64E-01,0.248558003
7.54E+02,2.44E+00,4.32E+00,5.65E-01,0.247961344
7.54E+02,2.45E+00,4.32E+00,5.66E-01,0.247320796
7.55E+02,2.45E+00,4.33E+00,5.67E-01,0.246638164
7.55E+02,2.46E+00,4.33E+00,5.68E-01,0.245934049
7.55E+02,2.46E+00,4.33E+00,5.69E-01,0.245236664
7.56E+02,2.47E+00,4.34E+00,5.69E-01,0.244567826
7.56E+02,2.47E+00,4.34E+00,5.70E-01,0.243932437
7.57E+02,2.48E+00,4.34E+00,5.71E-01,0.243320012
7.57E+02,2.48E+00,4.35E+00,5.72E-01,0.242711252
7.58E+02,2.49E+00,4.35E+00,5.73E-01,0.242092461
7.58E+02,2.50E+00,4.35E+00,5.74E-01,0.241461909
7.59E+02,2.50E+00,4.36E+00,5.74E-01,0.240829422
7.59E+02,2.51E+00,4.36E+00,5.75E-01,0.240207214
7.60E+02,2.51E+00,4.36E+00,5.76E-01,0.239600382
7.60E+02,2.52E+00,4.37E+00,5.77E-01,0.239000207
7.61E+02,2.52E+00,4.37E+00,5.78E-01,0.238388017
7.61E+02,2.53E+00,4.37E+00,5.78E-01,0.237745939
7.62E+02,2.53E+00,4.37E+00,5.79E-01,0.237068993
7.62E+02,2.54E+00,4.37E+00,5.80E-01,0.236370379
7.63E+02,2.54E+00,4.37E+00,5.81E-01,0.235678546
7.63E+02,2.55E+00,4.38E+00,5.82E-01,0.235025141
7.64E+02,2.55E+00,4.38E+00,5.83E-01,0.234430143
7.64E+02,2.56E+00,4.38E+00,5.84E-01,0.233895141
7.65E+02,2.56E+00,4.38E+00,5.84E-01,0.233402669
7.65E+02,2.56E+00,4.38E+00,5.85E-01,0.232926332
7.66E+02,2.57E+00,4.38E+00,5.86E-01,0.232445191
7.66E+02,2.57E+00,4.39E+00,5.86E-01,0.231949868
7.67E+02,2.58E+00,4.39E+00,5.87E-01,0.23144527
7.67E+02,2.58E+00,4.39E+00,5.88E-01,0.230941574
7.68E+02,2.59E+00,4.39E+00,5.88E-01,0.230444475
7.68E+02,2.59E+00,4.40E+00,5.89E-01,0.229949173
7.69E+02,2.59E+00,4.40E+00,5.90E-01,0.229440664
7.69E+02,2.60E+00,4.40E+00,5.90E-01,0.228901423
7.69E+02,2.60E+00,4.41E+00,5.91E-01,0.228322143
7.70E+02,2.61E+00,4.41E+00,5.92E-01,0.227705483
7.70E+02,2.62E+00,4.41E+00,5.93E-01,0.227064602
7.71E+02,2.62E+00,4.42E+00,5.94E-01,0.226412866
7.71E+02,2.63E+00,4.42E+00,5.95E-01,0.225755327
7.72E+02,2.63E+00,4.42E+00,5.96E-01,0.225083495
7.72E+02,2.64E+00,4.42E+00,5.97E-01,0.224381273
7.73E+02,2.64E+00,4.42E+00,5.98E-01,0.223634218
7.73E+02,2.65E+00,4.42E+00,5.99E-01,0.222842706
7.74E+02,2.65E+00,4.42E+00,6.00E-01,0.222027036
7.74E+02,2.66E+00,4.43E+00,6.01E-01,0.221222279
7.75E+02,2.66E+00,4.43E+00,6.02E-01,0.220465492
7.75E+02,2.67E+00,4.43E+00,6.03E-01,0.219781099
7.76E+02,2.67E+00,4.43E+00,6.04E-01,0.2191715
7.76E+02,2.68E+00,4.43E+00,6.04E-01,0.218617516
7.77E+02,2.68E+00,4.43E+00,6.05E-01,0.218088651
7.77E+02,2.68E+00,4.43E+00,6.06E-01,0.217558871
7.78E+02,2.69E+00,4.43E+00,6.07E-01,0.217016761
7.78E+02,2.69E+00,4.43E+00,6.07E-01,0.21646844
7.79E+02,2.70E+00,4.43E+00,6.08E-01,0.215929699
7.79E+02,2.70E+00,4.43E+00,6.09E-01,0.215415504
7.80E+02,2.70E+00,4.43E+00,6.10E-01,0.214927722
7.80E+02,2.71E+00,4.43E+00,6.10E-01,0.214453896
7.81E+02,2.71E+00,4.43E+00,6.11E-01,0.2139712
7.81E+02,2.71E+00,4.44E+00,6.12E-01,0.213457339
7.82E+02,2.72E+00,4.44E+00,6.12E-01,0.21289979
7.82E+02,2.72E+00,4.44E+00,6.13E-01,0.212298064
7.82E+02,2.73E+00,4.44E+00,6.14E-01,0.211661409
7.83E+02,2.73E+00,4.44E+00,6.15E-01,0.211000909
7.83E+02,2.74E+00,4.44E+00,6.16E-01,0.210323223
7.84E+02,2.74E+00,4.44E+00,6.17E-01,0.209629121
7.84E+02,2.74E+00,4.44E+00,6.18E-01,0.208917564
7.85E+02,2.75E+00,4.44E+00,6.19E-01,0.208192839
7.85E+02,2.75E+00,4.44E+00,6.20E-01,0.207468067
7.86E+02,2.76E+00,4.44E+00,6.21E-01,0.206764003
7.86E+02,2.76E+00,4.43E+00,6.22E-01,0.206103043
7.87E+02,2.76E+00,4.43E+00,6.23E-01,0.205499196
7.87E+02,2.77E+00,4.43E+00,6.24E-01,0.204953469
7.88E+02,2.77E+00,4.43E+00,6.25E-01,0.204452902
7.88E+02,2.77E+00,4.43E+00,6.25E-01,0.203977509
7.89E+02,2.77E+00,4.43E+00,6.26E-01,0.203508925
7.89E+02,2.78E+00,4.43E+00,6.27E-01,0.203038827
7.90E+02,2.78E+00,4.43E+00,6.27E-01,0.202568044
7.90E+02,2.78E+00,4.43E+00,6.28E-01,0.202102204
7.91E+02,2.78E+00,4.43E+00,6.29E-01,0.201644049
7.91E+02,2.79E+00,4.43E+00,6.29E-01,0.201187546
7.92E+02,2.79E+00,4.42E+00,6.30E-01,0.200716384
7.92E+02,2.79E+00,4.42E+00,6.31E-01,0.200210486
7.93E+02,2.79E+00,4.42E+00,6.31E-01,0.199655446
7.93E+02,2.79E+00,4.42E+00,6.32E-01,0.199048908
7.94E+02,2.80E+00,4.42E+00,6.33E-01,0.198402487
7.94E+02,2.80E+00,4.42E+00,6.34E-01,0.197736725
7.95E+02,2.80E+00,4.41E+00,6.35E-01,0.197073392
7.95E+02,2.81E+00,4.41E+00,6.36E-01,0.196426149
7.96E+02,2.81E+00,4.41E+00,6.37E-01,0.195798357
